number,title,character,line
5,Star Trek V: The Final Frontier,SCOTT,"Don't you worry, Captain. We'll beat those Klingon devils even if I have to get out and push."
5,Star Trek V: The Final Frontier,KIRK,"I hope it won't come to that, Mister Scott. ...All possible speed, Mister Sulu."
5,Star Trek V: The Final Frontier,SULU,Aye sir. Mc
5,Star Trek V: The Final Frontier,COY,"What's the matter, Jim?"
5,Star Trek V: The Final Frontier,KIRK,I miss my old chair.
5,Star Trek V: The Final Frontier,VIXIS,The Starship Enterprise has been dispatched to Nimbus Three.
5,Star Trek V: The Final Frontier,KLAA,Enterprise? That's Kirk's ship. ...If I could defeat Kirk...
5,Star Trek V: The Final Frontier,VIXIS,...you would be the greatest warrior in the galaxy.
5,Star Trek V: The Final Frontier,KLAA,Maximum speed! ...Success!
5,Star Trek V: The Final Frontier,KIRK,"Captain's log. Stardate eighty-four fifty... Captain's log, stardate eighty-four..."
5,Star Trek V: The Final Frontier,LOGBOOK,"Good morning, Captain."
5,Star Trek V: The Final Frontier,KIRK,...Forget it.
5,Star Trek V: The Final Frontier,UHURA,"Captain, we are receiving the hostage information you requested."
5,Star Trek V: The Final Frontier,KIRK,Put it on the screen.
5,Star Trek V: The Final Frontier,STARFLEET VOICE,This is an authorized transmission from the Starfleet Command memory bank.
5,Star Trek V: The Final Frontier,KIRK,Not General Korrd!
5,Star Trek V: The Final Frontier,SPOCK,The same. He has apparently fallen out of favor with the Klingon High Command.
5,Star Trek V: The Final Frontier,KIRK,"General Korrd's military strategies were required learning when I was a cadet at the Academy. When they put me out to pasture, I hope I fare better than Korrd. Mc"
5,Star Trek V: The Final Frontier,COY,"Ah, this must be the hostage tape."
5,Star Trek V: The Final Frontier,CAITHLIN,"A short time ago we surrendered ourselves to the forces of the Galactic Army of Light. At this moment, we are in their protective custody. Their leader assures us that we will be treated humanely as long as we co-operate with his demands. I believe his sincerity. He requests that you send a Federation starship to parlay for our release at once. Be assured we are in good health and would appreciate your immediate response."
5,Star Trek V: The Final Frontier,SYBOK,"I deeply regret this desperate act but these are desperate times. I have no desire to harm these innocents but do not put me to the test. I implore you... I implore you to respond, ...immediately."
5,Star Trek V: The Final Frontier,KIRK,What is it? You look like you've just seen a ghost.
5,Star Trek V: The Final Frontier,SPOCK,"Perhaps I have, Captain."
5,Star Trek V: The Final Frontier,KIRK,"Spock, what is it? Do you know this Vulcan?"
5,Star Trek V: The Final Frontier,SPOCK,I cannot be sure.
5,Star Trek V: The Final Frontier,KIRK,But he does seem familiar.
5,Star Trek V: The Final Frontier,SPOCK,He reminds me of someone I knew in my youth. Mc
5,Star Trek V: The Final Frontier,COY,"Why, Spock, I didn't know you had one."
5,Star Trek V: The Final Frontier,SPOCK,I do not often think of the past.
5,Star Trek V: The Final Frontier,KIRK,Who is it he reminds you of?
5,Star Trek V: The Final Frontier,SPOCK,"There was a young student, ...exceptionally gifted, ...possessing ...great intelligence. It was assumed that one day he would take his place amongst the great scholars of Vulcan. But he was a revolutionary."
5,Star Trek V: The Final Frontier,KIRK,What do you mean?
5,Star Trek V: The Final Frontier,SPOCK,The knowledge and experience he sought were forbidden by Vulcan belief.
5,Star Trek V: The Final Frontier,KIRK,Forbidden?
5,Star Trek V: The Final Frontier,SPOCK,He rejected his logical upbringing. He embraced the animal passions of our ancestors.
5,Star Trek V: The Final Frontier,KIRK,Why?
5,Star Trek V: The Final Frontier,SPOCK,"He believed that the key to self-knowledge was emotion, ...not logic. Mc"
5,Star Trek V: The Final Frontier,COY,Imagine that. A passionate Vulcan.
5,Star Trek V: The Final Frontier,SPOCK,"When he encouraged others to follow him, he was banished from Vulcan, never to return."
5,Star Trek V: The Final Frontier,KIRK,Fascinating.
5,Star Trek V: The Final Frontier,UHURA,Captain to the bridge.
5,Star Trek V: The Final Frontier,KIRK,On my way. ...Spock?
5,Star Trek V: The Final Frontier,SPOCK,"Coming, Captain."
5,Star Trek V: The Final Frontier,SULU,Approaching Nimbus Three.
5,Star Trek V: The Final Frontier,UHURA,Hailing frequencies open.
5,Star Trek V: The Final Frontier,KIRK,"Standard orbit, Mister Sulu."
5,Star Trek V: The Final Frontier,UHURA,"Captain, we're receiving a transmission from Paradise City. They are demanding to know our intentions."
5,Star Trek V: The Final Frontier,KIRK,Respond with static. Let them think we're having difficulty. It wouldn't be far from the truth.
5,Star Trek V: The Final Frontier,UHURA,"Paradise City, can you boost your power? We are barely receiving transmission."
5,Star Trek V: The Final Frontier,KIRK,Transporter room. Status.
5,Star Trek V: The Final Frontier,SCOTT,"Scotty here, Captain. Transporter still inoperative. Even if we could lock on to the hostages, we could'na beam them up."
