number,title,character,line
9,Star Trek: Insurrection,PICARD,And yet he attacked us. And told the Ba'ku that we were a threat. ...Are the implants bothering you?
9,Star Trek: Insurrection,LAFORGE,"No, I'm all right. I'm just tired."
9,Star Trek: Insurrection,DATA,Geordi? Captain?
9,Star Trek: Insurrection,PICARD,"You're on the Enterprise, Data."
9,Star Trek: Insurrection,DATA,I seem to be missing several memory engrams. ...There they are.
9,Star Trek: Insurrection,PICARD,"Data, what's the last thing that you remember?"
9,Star Trek: Insurrection,DATA,'his nose should pant and his lip should curl...'
9,Star Trek: Insurrection,PICARD,From the mission.
9,Star Trek: Insurrection,DATA,"I was in an isolation suit gathering physiometric data on Ba'ku. My last memory is going into the hills, following some children."
9,Star Trek: Insurrection,SOJEF,"Artim, do you remember where you were on the day of lightning when the artificial lifeform appeared to us?"
9,Star Trek: Insurrection,ARTIM,"In the hills, by the dam."
9,Star Trek: Insurrection,PICARD,Can you show us?
9,Star Trek: Insurrection,DATA,There is no reason to fear me. I am now operating within normal parameters.
9,Star Trek: Insurrection,ARTIM,What?
9,Star Trek: Insurrection,DATA,"They fixed me. ...Captain, the boy is afraid of me."
9,Star Trek: Insurrection,PICARD,"It is nothing personal, Data. You have to remember these people have rejected technology."
9,Star Trek: Insurrection,DATA,I am the personification of everything they have rejected.
9,Star Trek: Insurrection,PICARD,"Until this week, that young man probably never saw a machine, let alone one that walks and talks."
9,Star Trek: Insurrection,WORF,Bridge to Riker.
9,Star Trek: Insurrection,RIKER,"Can I get back to you, Mister Worf?"
9,Star Trek: Insurrection,WORF,"Admiral Dougherty's on the com-link, sir."
9,Star Trek: Insurrection,RIKER,"Patch him through. ...Yes, Admiral."
9,Star Trek: Insurrection,DOUGHERTY,Why haven't you left orbit?
9,Star Trek: Insurrection,RIKER,"Captain Picard is still on the surface, sir."
9,Star Trek: Insurrection,DOUGHERTY,Doing what?
9,Star Trek: Insurrection,RIKER,He didn't want to leave until we could adequately explain why Data malfunctioned.
9,Star Trek: Insurrection,RIKER,His future in Starfleet could depend on it.
9,Star Trek: Insurrection,DOUGHERTY,Remind the Captain his twelve hours are up.
9,Star Trek: Insurrection,RIKER,Yes sir.
9,Star Trek: Insurrection,DOUGHERTY,Dougherty out.
9,Star Trek: Insurrection,SO'NA DOCTOR,Your body is producing far too many toxins. We've reached the limit of genetic manipulation.
9,Star Trek: Insurrection,RU'AFO,I won't need any more genetic manipulation if our Federation friends will allow us to complete this mission.
9,Star Trek: Insurrection,DATA,Tricorder functions are limited due to heavy deposits of kelbonite in these hills.
9,Star Trek: Insurrection,PICARD,How about a passive radiation scan?
9,Star Trek: Insurrection,DATA,"Curious, there appear to be strong neutrino emissions coming from the lake."
9,Star Trek: Insurrection,ARTIM,Can he breathe under water?
9,Star Trek: Insurrection,PICARD,Data doesn't breathe.
9,Star Trek: Insurrection,ARTIM,Won't he rust?
9,Star Trek: Insurrection,PICARD,No.
9,Star Trek: Insurrection,DATA,"Captain! ...Captain, I believe I know what is causing the neutrino emission."
9,Star Trek: Insurrection,DATA,"The vessel is clearly Federation in origin, Captain."
9,Star Trek: Insurrection,PICARD,'Just a few loose ends to tie up.'
9,Star Trek: Insurrection,SOJEF,We're not interested in such things.
9,Star Trek: Insurrection,ANIJ,I am.
9,Star Trek: Insurrection,PICARD,It think it would be wiser...
9,Star Trek: Insurrection,ANIJ,"I'm, going with you."
9,Star Trek: Insurrection,DATA,"It is a holographic projection. ...Incomplete, I might add."
9,Star Trek: Insurrection,PICARD,What you're seeing is a computer driven image created by photons and forcefields.
9,Star Trek: Insurrection,ANIJ,"I know what a hologram is, Captain. The question is why would anyone want to create one of our village?"
9,Star Trek: Insurrection,PICARD,"Data, if you were following the children and discovered this ship..."
9,Star Trek: Insurrection,DATA,It is conceivable I was shot to protect the secret of its existence.
9,Star Trek: Insurrection,PICARD,Why would they duplicate this village except to deceive the Ba'ku?
9,Star Trek: Insurrection,ANIJ,Deceive us?
9,Star Trek: Insurrection,PICARD,"To move you off this planet. You go to sleep one night in the village. Wake up the next morning on this flying holodeck transported en masse. In a few days, you're relocated on a similar planet without ever realizing it."
9,Star Trek: Insurrection,DATA,Why would the Federation or the Son'a wish to move the Ba'ku?
9,Star Trek: Insurrection,PICARD,I don't know.
9,Star Trek: Insurrection,PICARD,Computer. End program. Decloak the vessel.
