number,title,character,line
6,Star Trek VI: The Undiscovered Country,MCCOY,Aren't you carrying a surgeon?
6,Star Trek VI: The Undiscovered Country,CHANG,We were until this disgrace.
6,Star Trek VI: The Undiscovered Country,MCCOY,"Then for God's sake, man, let me help. ...I've got a pulse. We can move him. ...I'm gonna need some light. Can we get him on the table? ...Hold him! Hold him, while I stabilize him. ...I said hold him! ...Sweet Jesus!"
6,Star Trek VI: The Undiscovered Country,KIRK,Can you?...
6,Star Trek VI: The Undiscovered Country,MCCOY,"Jim, I don't even know his anatomy. ...His wounds are not closing."
6,Star Trek VI: The Undiscovered Country,KERLA,He's killing him!
6,Star Trek VI: The Undiscovered Country,MCCOY,"He's gone into some kind of damned arrest. ...Come on, dammit! Come on. ...He's not responding."
6,Star Trek VI: The Undiscovered Country,GORKON,"Don't let it end this way, Captain."
6,Star Trek VI: The Undiscovered Country,CHANG,"Under article number one hundred and eighty-four of your Interstellar Law, ...I'm placing you under arrest. You are charged with assassinating the Chancellor of the High Council."
6,Star Trek VI: The Undiscovered Country,KIRK,He tried to save him!
6,Star Trek VI: The Undiscovered Country,UHURA,They've been arrested.
6,Star Trek VI: The Undiscovered Country,CHEKOV,"Mister Spock, we've got to do something!"
6,Star Trek VI: The Undiscovered Country,SPOCK,"I assume command of this ship as of zero two thirty hours. Commander Uhura, please notify Starfleet Headquarters. Tell them precisely what has taken place, and request instructions."
6,Star Trek VI: The Undiscovered Country,UHURA,Aye sir.
6,Star Trek VI: The Undiscovered Country,VALERIS,But we cannot allow them to be taken back to Kronos as prisoners.
6,Star Trek VI: The Undiscovered Country,SPOCK,"What do you suggest, Lieutenant? Opening fire will not retrieve them, and an armed combat is precisely what the Captain wished to avoid. We will be able to follow the Captain's movements."
6,Star Trek VI: The Undiscovered Country,VALERIS,"How did you achieve this, sir?"
6,Star Trek VI: The Undiscovered Country,SPOCK,"Time is precious, Lieutenant. We must endeavor to piece together what happened here tonight. According to our data bank, this ship fired those torpedoes."
